T,T_plus,delta,incumbents,method,n_inc,kendall,spearman,max_rank_move,frac_move_gt5,max_abs_dtheta_anch,mean_abs_dtheta_anch,p95_abs_dtheta_anch,max_abs_dtheta_med,mean_abs_dtheta_med,p95_abs_dtheta_med
2024-01-31,2024-04-30,3,all,bt,58,0.9770114942528734,0.9980928358300779,3.0,0.0,0.11443246102525606,0.014842804862801616,0.050776827365798555,0.11652706438169774,0.014755190853943783,0.04868222400935687
2024-01-31,2024-04-30,3,all,lattice_u0.1,58,0.9806412583182091,0.998461964379095,3.0,0.0,0.11172518417580507,0.014461666318232097,0.05102832618982852,0.11334505728887417,0.0143937356434906,0.049408453076759416
2024-01-31,2024-04-30,3,all,lattice_u0.5855,58,0.9782214156079853,0.9983389215294227,3.0,0.0,0.11015830839113955,0.014212197004519322,0.051149059431886836,0.11203181699946202,0.014164847353832442,0.049275550823564364
2024-01-31,2024-04-30,3,all,lattice_u0.8,58,0.9794313369630973,0.9982158786797504,3.0,0.0,0.10745846988292901,0.014473385133450244,0.05234768552555451,0.11003980833925897,0.014377017988563367,0.049766347069224545
2024-02-29,2024-03-31,1,votes>=1000,bt,68,0.9841966637401228,0.9984731076077414,4.0,0.0,0.12322077924609953,0.015521530358736458,0.05549718778508007,0.11266182791391988,0.00788513986264139,0.04493823645290041
2024-02-29,2024-03-31,1,votes>=1000,lattice_u0.1,68,0.983318700614574,0.9985494522273541,4.0,0.0,0.12742180530056602,0.016130372878744813,0.056949322607261044,0.11626228378956394,0.007919268015743162,0.045789801096258964
2024-02-29,2024-03-31,1,votes>=1000,lattice_u0.5855,68,0.9850746268656716,0.9986257968469672,4.0,0.0,0.12072731824648719,0.015967365538589566,0.05561106320919158,0.10964885262757473,0.007815752650056764,0.044532597590279124
2024-02-29,2024-03-31,1,votes>=1000,lattice_u0.8,68,0.983318700614574,0.9982440737489024,5.0,0.0,0.11905909816452365,0.016476417759680766,0.057762651709629256,0.10744558176860197,0.007777350083402725,0.04614913531370758
2024-02-29,2024-03-31,1,all,bt,70,0.9801242236024845,0.998145394103753,4.0,0.0,0.17363746598805663,0.018278091110290193,0.06371199601419536,0.16307851465587697,0.010859883199797842,0.06045065771342326
2024-02-29,2024-03-31,1,all,lattice_u0.1,70,0.979296066252588,0.9982153792319133,4.0,0.0,0.17273736828758957,0.01885244429737618,0.06366228725829982,0.16157784677658749,0.01087594243046029,0.0599983038590025
2024-02-29,2024-03-31,1,all,lattice_u0.5855,70,0.980952380952381,0.9982853643600735,4.0,0.0,0.1716597743899645,0.018647999135883,0.06327053676418919,0.16058130877105203,0.01072928947273685,0.05960955687340861
